id,name,email,phone,url,website,mission_statement,photos,distance,address.address1,address.address2,address.city,address.state,address.postcode,address.country,hours.monday,hours.tuesday,hours.wednesday,hours.thursday,hours.friday,hours.saturday,hours.sunday,adoption.policy,adoption.url,social_media.facebook,social_media.twitter,social_media.youtube,social_media.instagram,social_media.pinterest,organization_id
WA414,Collar of Hope,info@collarofhope.org,(253) 466-4634,https://www.petfinder.com/member/us/wa/olalla/collar-of-hope-wa414/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.collarofhope.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39448/1/?bust=1500426229&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39448/1/?bust=1500426229&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39448/1/?bust=1500426229&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39448/1/?bust=1500426229'}]",,,,Olalla,WA,98359,US,,,,,,,,"Steps to Adoption


1. ADOPTION APPLICATION ~ 
Submit our completed adoption application which can be found here on our website....",http://www.collarofhope.org/info/adoption,,,,,,wa414
WA418,Saving Great Animals WA,information@savinggreatanimals.org,,https://www.petfinder.com/member/us/wa/seattle/saving-great-animals-wa-wa418/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.savinggreatanimals.org,"For the most accurate and up to date list of our available dogs, please visit our website directly at www.savinggreatanimals.org. ...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39451/1/?bust=1569259939&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39451/1/?bust=1569259939&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39451/1/?bust=1569259939&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39451/1/?bust=1569259939'}]",,,,Seattle,WA,98119,US,,,,,,,,"If you are interested in adopting one of our available dogs, you can visit our website savinggreatanimals.org and submit an...",https://savinggreatanimals.org/our-services/adoption-app/,https://www.facebook.com/SGADogRescue/,,,https://www.instagram.com/savinggreatanimals/,,wa418
WA605,Grassroots Rescue,grassrootsrescuewa@gmail.com,,https://www.petfinder.com/member/us/wa/everett/grassroots-rescue-wa605/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,"Welcome to Grassroots Rescue!

“Grassroots - The term implies that the creation of the movement and the group supporting it...",[],,,,Everett,WA,98201,US,,,,,,,,"When adopting a cat from Grassroots Rescue, you will be dealing solely with the rescuer of that cat. While we...",https://drive.google.com/file/d/1X1mVBpu-A5SLWE2NcwCvhEcHqDKiAcwv/view?usp=sharing,,,,,,wa605
WA659,Lavender Haven Sanctuary,lavenderhavensanctuary@gmail.com,,https://www.petfinder.com/member/us/wa/kelso/lavender-haven-sanctuary-wa659/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://lavenderhavensanct.wixsite.com/lavenderhaven,Lavender Haven Sanctuary and Rescue is a nonprofit 501(c)3 dedicated to helping animals in need. We are a safe haven...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47954/1/?bust=1528834853&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47954/1/?bust=1528834853&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47954/1/?bust=1528834853&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47954/1/?bust=1528834853'}]",,,,Kelso,WA,98626,US,,,,,,,,Please see our website for an adoption application for the pet you are interested in adopting. Our adoption coordinator will...,https://lavenderhavensanct.wixsite.com/lavenderhaven/adoptable-animals-1,http://www.facebook.com/lavenderhavensanctuary,,,,,wa659
WA545,Saddle Mountain Dog Rescue,jmacfast@gmail.com,509-859-4034,https://www.petfinder.com/member/us/wa/ellensburg/saddle-mountain-dog-rescue-wa545/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,[],,28001 Vantage Hwy,,Ellensburg,WA,98926,US,,,,,,,,,,,,,,,wa545
WA665,Heartwood Haven Animal Sanctuary,info@heartwoodhaven.org,(858) 375-8836,https://www.petfinder.com/member/us/wa/gig-harbor/heartwood-haven-animal-sanctuary-wa665/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48271/1/?bust=1528384282&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48271/1/?bust=1528384282&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48271/1/?bust=1528384282&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48271/1/?bust=1528384282'}]",,,,Gig Harbor,WA,98329,US,,,,,,,,,,,,,,,wa665
WA255,SPCHS,spchs330@gmail.com,3606421180,https://www.petfinder.com/member/us/wa/long-beach/spchs-wa255/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/1/?bust=1584651913&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/1/?bust=1584651913&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/1/?bust=1584651913&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/1/?bust=1584651913'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/2/?bust=1584651914&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/2/?bust=1584651914&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/2/?bust=1584651914&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/2/?bust=1584651914'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/3/?bust=1584651915&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/3/?bust=1584651915&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/3/?bust=1584651915&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/3/?bust=1584651915'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/4/?bust=1584651915&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/4/?bust=1584651915&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/4/?bust=1584651915&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/4/?bust=1584651915'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/5/?bust=1584651916&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/5/?bust=1584651916&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/5/?bust=1584651916&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39330/5/?bust=1584651916'}]",,330 2nd St. NE,330 2nd St. NE,Long Beach,WA,98640,US,,,,,,,,,,,,,,,wa255
WA400,Seattle Persian and Himalayan Rescue,seattlerescue@hotmail.com,,https://www.petfinder.com/member/us/wa/redmond/seattle-persian-and-himalayan-rescue-wa400/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39437/1/?bust=1512001322&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39437/1/?bust=1512001322&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39437/1/?bust=1512001322&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39437/1/?bust=1512001322'}]",,,,Redmond,WA,98053,US,,,,,,,,,,,,,,,wa400
WA552,Pet Medical Center of Pasco,stephanie@blyleesoasis.com,(509) 545-4931,https://www.petfinder.com/member/us/wa/pasco/pet-medical-center-of-pasco-wa552/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41568/1/?bust=1558538979&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41568/1/?bust=1558538979&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41568/1/?bust=1558538979&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41568/1/?bust=1558538979'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41568/2/?bust=1558538979&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41568/2/?bust=1558538979&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41568/2/?bust=1558538979&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41568/2/?bust=1558538979'}]",,8823 Sandifur Parkway,,Pasco,WA,99301,US,,,,,,,,,,,,,,,wa552
WA132,NOAH,adopt@thenoahcenter.org,360-629-7055   ,https://www.petfinder.com/member/us/wa/stanwood/noah-wa132/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39250/2/?bust=1512001169&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39250/2/?bust=1512001169&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39250/2/?bust=1512001169&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39250/2/?bust=1512001169'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39250/1/?bust=1509137325&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39250/1/?bust=1509137325&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39250/1/?bust=1509137325&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39250/1/?bust=1509137325'}]",,31300 Brandstrom Road,,Stanwood,WA,98292,US,,,,,,,,,,,,,,,wa132
WA676,Hello Pitty Rescue,hellopittyrescue@gmail.com,(208) 954-4699,https://www.petfinder.com/member/us/wa/tacoma/hello-pitty-rescue-wa676/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.hellopittyrescue.com,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48983/1/?bust=1564518916&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48983/1/?bust=1564518916&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48983/1/?bust=1564518916&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48983/1/?bust=1564518916'}]",,,,Tacoma,WA,98415,US,,,,,,,,,,,,,,,wa676
WA617,Pibble and all Paws Rescue,pibbleandallpaws@gmail.com,(360) 790-2266,https://www.petfinder.com/member/us/wa/lacey/pibble-and-all-paws-rescue-wa617/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://facebook.com,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45092/2/?bust=1550699333&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45092/2/?bust=1550699333&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45092/2/?bust=1550699333&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45092/2/?bust=1550699333'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45092/1/?bust=1543268721&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45092/1/?bust=1543268721&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45092/1/?bust=1543268721&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/45092/1/?bust=1543268721'}]",,,,Lacey,WA,98503,US,,,,,,,,,,,,,,,wa617
WA134,Everett Animal Services,adoptapet@everettwa.gov,(425) 257-6000,https://www.petfinder.com/member/us/wa/everett/everett-animal-services-wa134/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://everettwa.gov/animals,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39252/1/?bust=1581026613&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39252/1/?bust=1581026613&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39252/1/?bust=1581026613&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39252/1/?bust=1581026613'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39252/2/?bust=1582587838&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39252/2/?bust=1582587838&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39252/2/?bust=1582587838&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39252/2/?bust=1582587838'}]",,333 Smith Island Road,,Everett,WA,98201,US,12:30 - 4:30 pm,12:30 - 4:30 pm,12:30 - 4:30 pm,12:30 - 4:30 pm,12:30 - 4:30 pm,12:30 - 4:30 pm,12:30 - 4:30 pm,"ADOPTIONS BY APPOINTMENT

To help keep our staff, volunteers and community healthy, we now handle all adoptions by appointment. Our...",https://everettwa.gov/161/Adopt-a-Pet,http://facebook.com/Everettanimals,,,,,wa134
WA604,Pacos Rescue Network,pacosrescue@yahoo.com,,https://www.petfinder.com/member/us/wa/redmond/pacos-rescue-network-wa604/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44355/1/?bust=1525152774&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44355/1/?bust=1525152774&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44355/1/?bust=1525152774&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44355/1/?bust=1525152774'}]",,,,Redmond,WA,98052,US,,,,,,,,,,,,,,,wa604
WA242,River's Wish Animal Sanctuary,kit@riverswishanimalsanctuary.org,,https://www.petfinder.com/member/us/wa/spokane/rivers-wish-animal-sanctuary-wa242/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,[],,,,Spokane,WA,99224,US,,,,,,,,,,,,,,,wa242
WA526,Woof Project,woofproject@outlook.com,,https://www.petfinder.com/member/us/wa/vancouver/woof-project-wa526/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,[],,,,Vancouver,WA,98662,US,,,,,,,,,,,,,,,wa526
WA262,"The Humane Society of Jefferson County, WA",shelter@hsjcwa.org,(360) 385-3292,https://www.petfinder.com/member/us/wa/port-townsend/the-humane-society-of-jefferson-county-wa-wa262/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.hsjcwa.org/,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39336/2/?bust=1512001230&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39336/2/?bust=1512001230&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39336/2/?bust=1512001230&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39336/2/?bust=1512001230'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39336/1/?bust=1499369701&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39336/1/?bust=1499369701&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39336/1/?bust=1499369701&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39336/1/?bust=1499369701'}]",,112 Critter Lane,,Port Townsend,WA,98368,US,Closed,12-5,12-5,12-5,12-5,12-5,12-5,,https://www.hsjcwa.org/adoptapet/,,,,,,wa262
WA645,JustCare Animal Rescue,justcarecats@gmail.com,(360) 470-3763,https://www.petfinder.com/member/us/wa/oakville/justcare-animal-rescue-wa645/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.justcareanimalrescue.org,,[],,,,Oakville,WA,98568,US,,,,,,,,,,https://www.facebook.com/JustCareAnimalRescue/,,,https://www.instagram.com/justcareanimalrescue/,,wa645
WA49,Humane Society of Cowlitz County,frontdesk@cowlitzhumane.com,(360) 577-0151,https://www.petfinder.com/member/us/wa/longview/humane-society-of-cowlitz-county-wa49/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://cowlitzhumane.com,"We will promote the humane treatment of people and animals through education, advocacy, and services.","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39507/1/?bust=1546994418&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39507/1/?bust=1546994418&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39507/1/?bust=1546994418&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39507/1/?bust=1546994418'}]",,909 Columbia Blvd,P O Box 172,Longview,WA,98632,US,11-6pm,11-6pm,11-6pm,11-6pm,11-6pm,10-3:30pm,Closed,,http://cowlitzhumane.com/wp-content/uploads/2018/12/ATTENTION-ADOPTERS-PDF.pdf,https://www.facebook.com/cowlitzhumane/,,,https://www.instagram.com/cowlitzhumane/,,wa49
WA333,Kitty Korner at Humane Society of Cowlitz County,Cowlitzkittykorner@gmail.com,(360) 577-0151,https://www.petfinder.com/member/us/wa/longview/kitty-korner-at-humane-society-of-cowlitz-county-wa333/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://cowlitzhumane.com/,"We will promote the humane treatment of people and animals through education, advocacy, and services.","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/4/?bust=1520887256&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/4/?bust=1520887256&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/4/?bust=1520887256&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/4/?bust=1520887256'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/1/?bust=1520278081&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/1/?bust=1520278081&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/1/?bust=1520278081&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/1/?bust=1520278081'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/2/?bust=1520887256&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/2/?bust=1520887256&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/2/?bust=1520887256&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/2/?bust=1520887256'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/3/?bust=1520887256&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/3/?bust=1520887256&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/3/?bust=1520887256&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39386/3/?bust=1520887256'}]",,909 Columbia Blvd,,Longview,WA,98632,US,closed,11-6,11-6,11-6,11-6,10-3:30,Closed,"Adult cat $75

Kitten $130.00

Seniors $65

All cats/kittens come fixed, microchipped, vaccinated, dewormed

and treated for fleas. All potential...",http://cowlitzhumane.com/wp-content/uploads/2018/12/ATTENTION-ADOPTERS-PDF.pdf,https://www.facebook.com/cowlitzhumane/,,,https://www.instagram.com/cowlitzhumane/,,wa333
